,Time,Peaks Amplitude,Intervals
MeanVar1,139.907,0.4712592413130833,0.18250000000000455
MeanVar1,140.08950000000002,0.47883861765662356,0.18274999999999864
MeanVar1,140.27225,0.49398432215043364,0.1832499999999868
MeanVar1,140.4555,0.5029955889729835,0.18225000000001046
MeanVar1,140.63775,0.4825071709313279,0.18274999999999864
MeanVar1,140.8205,0.48582481184025283,0.18250000000000455
MeanVar1,141.00300000000001,0.4842973822267945,0.18249999999997613
MeanVar1,141.1855,0.48382760200752073,0.18200000000001637
MeanVar1,141.3675,0.48169368096883913,0.18350000000000932
MeanVar1,141.55100000000002,0.5041780824125386,0.18224999999998204
MeanVar1,141.73325,0.47970357643810013,0.18325000000001523
MeanVar1,141.9165,0.4782969206634405,0.18249999999997613
MeanVar1,142.099,0.4755442386618622,0.18250000000000455
MeanVar1,142.2815,0.4748335774281298,0.18300000000002115
MeanVar1,142.46450000000002,0.47342390454596,0.1832499999999868
MeanVar1,142.64775,0.49156740509849167,0.18274999999999864
MeanVar1,142.8305,0.4763535941903498,0.18299999999999272
MeanVar1,143.0135,0.4649841670478059,0.18325000000001523
MeanVar1,143.19675,0.4650193311922487,0.18299999999999272
MeanVar1,143.37975,0.4655812104437657,0.18299999999999272
MeanVar1,143.56275,0.46406446438685145,0.18300000000002115
MeanVar1,143.74575000000002,0.46600964496791425,0.1832499999999868
MeanVar1,143.929,0.48568859000205766,0.1832499999999868
MeanVar1,144.11225,0.4575221995497145,0.18325000000001523
MeanVar1,144.2955,0.4584664822414396,0.1832499999999868
MeanVar1,144.47875,0.458557646530602,0.18325000000001523
MeanVar1,144.662,0.45772445396898614,0.18299999999999272
MeanVar1,144.845,0.45779055957784676,0.18350000000000932
MeanVar1,145.0285,0.4816963599442051,0.1832499999999868
MeanVar1,145.21175,0.45585499856430134,0.18325000000001523
MeanVar1,145.395,0.45426467281957017,0.1834999999999809
MeanVar1,145.5785,0.4580034661383312,0.18300000000002115
MeanVar1,145.7615,0.4591123098672728,0.18299999999999272
MeanVar1,145.9445,0.4586042685160575,0.18350000000000932
MeanVar1,146.12800000000001,0.48429819048437567,0.18299999999999272
MeanVar1,146.311,0.46275011727887005,0.1832499999999868
MeanVar1,146.49425,0.45452536555340395,0.18325000000001523
MeanVar1,146.6775,0.4573693156152484,0.1832499999999868
MeanVar1,146.86075,0.45895184579586823,0.18300000000002115
MeanVar1,147.04375000000002,0.460516104300139,0.1834999999999809
MeanVar1,147.22725,0.46219778549362456,0.18299999999999272
MeanVar1,147.41025,0.48224431807131235,0.18325000000001523
MeanVar1,147.5935,0.46320484062307843,0.1832499999999868
MeanVar1,147.77675,0.4603861316751776,0.18325000000001523
MeanVar1,147.96,0.4637050986187745,0.18350000000000932
MeanVar1,148.14350000000002,0.464902554360625,0.1832499999999868
MeanVar1,148.32675,0.464195742471445,0.18350000000000932
MeanVar1,148.51025,0.46570189991114636,0.1834999999999809
MeanVar1,148.69375,0.4873395490440269,0.18274999999999864
MeanVar1,148.8765,0.46362995811641106,0.18350000000000932
MeanVar1,149.06,0.46884841792033805,0.1832499999999868
MeanVar1,149.24325,0.45960546740282926,0.18350000000000932
MeanVar1,149.42675,0.4550137278149804,0.18350000000000932
MeanVar1,149.61025,0.47042878146373457,0.18350000000000932
MeanVar1,149.79375000000002,0.46461884370442774,0.183749999999975
MeanVar1,149.9775,0.4530894620609432,0.18350000000000932
MeanVar1,150.161,0.44389978864260493,0.18350000000000932
MeanVar1,150.3445,0.43428325337968643,0.1837500000000034
MeanVar1,150.52825,0.4278518837803377,0.1834999999999809
MeanVar1,150.71175,0.4459368173203825,0.18350000000000932
MeanVar1,150.89525,0.42327044056775887,0.1832499999999868
MeanVar1,151.0785,0.42323140271604276,0.18350000000000932
MeanVar1,151.262,0.42358255888532637,0.18350000000000932
MeanVar1,151.4455,0.42132286534942953,0.1834999999999809
MeanVar1,151.629,0.4182736742091916,0.18350000000000932
MeanVar1,151.8125,0.44430057878933016,0.1837500000000034
MeanVar1,151.99625,0.41917244525307285,0.1837500000000034
MeanVar1,152.18,0.4157448656898202,0.1837500000000034
MeanVar1,152.36375,0.416022223768615,0.1834999999999809
MeanVar1,152.54725,0.41584246783967216,0.18350000000000932
MeanVar1,152.73075,0.4160420928873622,0.1837500000000034
MeanVar1,152.9145,0.42715673566085577,0.18350000000000932
MeanVar1,153.098,0.42420180784610606,0.1837500000000034
MeanVar1,153.28175000000002,0.4156770053991739,0.183749999999975
MeanVar1,153.4655,0.41587227435579766,0.1839999999999975
MeanVar1,153.6495,0.41693838358168456,0.18400000000002592
MeanVar1,153.83350000000002,0.41839595920958855,0.1839999999999975
MeanVar1,154.0175,0.4204797044103745,0.18449999999998568
MeanVar1,154.202,0.4364679139870964,0.18524999999999636
MeanVar1,154.38725,0.42790145065667196,0.18600000000000705
MeanVar1,154.57325,0.42893515759811784,0.18475000000000819
MeanVar1,154.758,0.4324039862853568,0.18474999999997976
MeanVar1,154.94275,0.4297080514539065,0.1845000000000141
MeanVar1,155.12725,0.4232066263719447,0.1842499999999916
MeanVar1,155.3115,0.4177849628905223,0.18500000000000227
MeanVar1,155.4965,0.42817769261450894,0.1842499999999916
MeanVar1,155.68075,0.40486287192494486,0.18425000000002
MeanVar1,155.865,0.4032598678382142,0.1839999999999975
MeanVar1,156.049,0.40559451452118894,0.1839999999999975
MeanVar1,156.233,0.41169201909574177,0.1842499999999916
MeanVar1,156.41725,0.43259401990282653,0.18500000000000227
MeanVar1,156.60225,0.43108605423289525,0.18550000000001887
MeanVar1,156.78775000000002,0.41922367413754413,0.18574999999998454
MeanVar1,156.9735,0.425420976300277,0.18549999999999045
MeanVar1,157.159,0.4283679214976109,0.18500000000000227
MeanVar1,157.344,0.428531196977905,0.18500000000000227
MeanVar1,157.529,0.4379250639621609,0.1845000000000141
MeanVar1,157.7135,0.43423399347062214,0.18474999999997976
MeanVar1,157.89825,0.41282861452011627,0.1845000000000141
MeanVar1,158.08275,0.4151674780469943,0.1839999999999975
MeanVar1,158.26675,0.4159093693730841,0.1845000000000141
MeanVar1,158.45125000000002,0.41718676177852543,0.18474999999997976
MeanVar1,158.636,0.4221984729976469,0.18550000000001887
MeanVar1,158.82150000000001,0.4399765333760174,0.1872499999999775
MeanVar1,159.00875,0.4357436034655392,0.18550000000001887
MeanVar1,159.19425,0.42520814693213016,0.18474999999997976
MeanVar1,159.379,0.43899441513949555,0.18525000000002478
MeanVar1,159.56425000000002,0.41447551913850555,0.18449999999998568
MeanVar1,159.74875,0.4173161411581553,0.1845000000000141
MeanVar1,159.93325000000002,0.40878915670001,0.18449999999998568
MeanVar1,160.11775,0.4100736453410857,0.18500000000000227
MeanVar1,160.30275,0.4177369696499835,0.18600000000000705
MeanVar1,160.48875,0.4219687435614951,0.1867499999999893
MeanVar1,160.6755,0.4392934812796801,0.18575000000001296
MeanVar1,160.86125,0.42612546301351706,0.18524999999999636
MeanVar1,161.0465,0.4127352804458638,0.18549999999999045
MeanVar1,161.232,0.4048855177644163,0.18475000000000819
MeanVar1,161.41675,0.40526883755213006,0.1842499999999916
MeanVar1,161.601,0.4096973629365476,0.18524999999999636
MeanVar1,161.78625,0.4314007256702246,0.18600000000000705
MeanVar1,161.97225,0.42916231253179815,0.1867499999999893
MeanVar1,162.159,0.4376536968178105,0.18575000000001296
MeanVar1,162.34475,0.44252387290860995,0.18549999999999045
MeanVar1,162.53025,0.43201562125240883,0.18524999999999636
MeanVar1,162.7155,0.42174977925736923,0.18475000000000819
MeanVar1,162.90025,0.4528040195946843,0.18524999999999636
MeanVar1,163.0855,0.4104489564593644,0.18575000000001296
MeanVar1,163.27125,0.4143722305098656,0.1869999999999834
MeanVar1,163.45825,0.4253570239667067,0.18625000000000114
MeanVar1,163.6445,0.43221127843383217,0.18524999999999636
MeanVar1,163.82975,0.4251576109417458,0.18525000000002478
MeanVar1,164.01500000000001,0.4181571672006227,0.18474999999997976
MeanVar1,164.19975,0.4170975745075209,0.1845000000000141
MeanVar1,164.38425,0.4387471888860015,0.1839999999999975
MeanVar1,164.56825,0.4282538582944546,0.18500000000000227
MeanVar1,164.75325,0.428350769244622,0.18500000000000227
MeanVar1,164.93825,0.43288675253634445,0.18599999999997863
MeanVar1,165.12425,0.43720533997457617,0.18575000000001296
MeanVar1,165.31,0.4411446593709757,0.18500000000000227
MeanVar1,165.495,0.4451033454943464,0.18475000000000819
MeanVar1,165.67975,0.44945400872892605,0.18524999999999636
MeanVar1,165.865,0.4288148068524147,0.18475000000000819
MeanVar1,166.04975000000002,0.4311854636161593,0.1842499999999916
MeanVar1,166.234,0.4321672170103863,0.1837500000000034
MeanVar1,166.41775,0.4328727764808563,0.18449999999998568
MeanVar1,166.60225,0.4378060848914972,0.1842499999999916
MeanVar1,166.7865,0.46869508179751707,0.18400000000002592
MeanVar1,166.97050000000002,0.44599682581084593,0.18549999999999045
MeanVar1,167.156,0.45447197189581834,0.18549999999999045
MeanVar1,167.3415,0.4593146203975503,0.18550000000001887
MeanVar1,167.52700000000002,0.4619843460719375,0.18449999999998568
MeanVar1,167.7115,0.46241313319428745,0.18500000000000227
MeanVar1,167.8965,0.4712048067482855,0.1839999999999975
MeanVar1,168.0805,0.45078662640495837,0.1845000000000141
MeanVar1,168.26500000000001,0.4425608878037771,0.18449999999998568
MeanVar1,168.4495,0.4375758402623302,0.1842499999999916
MeanVar1,168.63375,0.43685275997194084,0.1837500000000034
MeanVar1,168.8175,0.4353363422987301,0.1839999999999975
MeanVar1,169.0015,0.43883372351896,0.1837500000000034
MeanVar1,169.18525,0.4395456547116759,0.18425000000002
MeanVar1,169.36950000000002,0.4576526969835493,0.1839999999999975
MeanVar1,169.5535,0.45479011953222553,0.1842499999999916
MeanVar1,169.73775,0.45466880654350644,0.18500000000000227
MeanVar1,169.92275,0.4579832855804933,0.18500000000000227
MeanVar1,170.10775,0.4620912405528069,0.18524999999999636
MeanVar1,170.293,0.4664051420036398,0.18475000000000819
MeanVar1,170.47775000000001,0.466721387843464,0.18474999999997976
MeanVar1,170.6625,0.47748981713019417,0.1837500000000034
MeanVar1,170.84625,0.46198073914447446,0.1845000000000141
MeanVar1,171.03075,0.45226063035752145,0.1839999999999975
MeanVar1,171.21475,0.44847153150873587,0.18449999999998568
MeanVar1,171.39925,0.44229386008604027,0.1839999999999975
MeanVar1,171.58325,0.44123938048651057,0.1839999999999975
MeanVar1,171.76725,0.44033755442633815,0.18400000000002592
MeanVar1,171.95125000000002,0.44041202460351647,0.1834999999999809
MeanVar1,172.13475,0.4606985760273614,0.1839999999999975
MeanVar1,172.31875,0.4451063891206938,0.1839999999999975
MeanVar1,172.50275,0.4482969009626679,0.18400000000002592
MeanVar1,172.68675000000002,0.45394402244166243,0.1839999999999975
MeanVar1,172.87075000000002,0.4581713502712164,0.18474999999997976
MeanVar1,173.0555,0.46217380846373657,0.18475000000000819
MeanVar1,173.24025,0.4662840574014845,0.18500000000000227
MeanVar1,173.42525,0.49068027881374243,0.18475000000000819
MeanVar1,173.61,0.4722585944873444,0.18449999999998568
MeanVar1,173.7945,0.4704071741797088,0.1842499999999916
MeanVar1,173.97875,0.4689031438504174,0.18400000000002592
MeanVar1,174.16275000000002,0.46671022976557863,0.1842499999999916
MeanVar1,174.347,0.46225848115445156,0.1839999999999975
MeanVar1,174.531,0.4572595553073376,0.1842499999999916
MeanVar1,174.71525,0.4570365589428672,0.1839999999999975
MeanVar1,174.89925,0.46512429390512733,0.18425000000002
MeanVar1,175.08350000000002,0.44300037066264286,0.183749999999975
MeanVar1,175.26725,0.4426465010799335,0.1837500000000034
MeanVar1,175.451,0.44190753077381517,0.1837500000000034
MeanVar1,175.63475,0.44498715296508645,0.18350000000000932
MeanVar1,175.81825,0.4461891241481151,0.1837500000000034
MeanVar1,176.002,0.4486810143177141,0.1837500000000034
MeanVar1,176.18575,0.44362583071682654,0.1839999999999975
MeanVar1,176.36975,0.4738985469104354,0.1839999999999975
MeanVar1,176.55375,0.4574017486583787,0.1839999999999975
MeanVar1,176.73775,0.4594415741729234,0.18449999999998568
MeanVar1,176.92225,0.4620999456574888,0.1845000000000141
MeanVar1,177.10675,0.4657151521677624,0.18449999999998568
MeanVar1,177.29125,0.46868150367578143,0.18475000000000819
MeanVar1,177.476,0.47185808675661567,0.18475000000000819
MeanVar1,177.66075,0.48133623783058205,0.1839999999999975
MeanVar1,177.84475,0.4781684673862625,0.1842499999999916
MeanVar1,178.029,0.46643286408509355,0.18425000000002
MeanVar1,178.21325000000002,0.461917308445423,0.1842499999999916
MeanVar1,178.3975,0.4568759588246345,0.1839999999999975
MeanVar1,178.5815,0.4518143121685165,0.1839999999999975
MeanVar1,178.7655,0.44963592356824267,0.1842499999999916
MeanVar1,178.94975,0.44809062902127533,0.1839999999999975
MeanVar1,179.13375,0.4529079541986318,0.1839999999999975
MeanVar1,179.31775,0.446707094976321,0.1837500000000034
MeanVar1,179.5015,0.4444798841875376,0.1837500000000034
MeanVar1,179.68525,0.4463273010321987,0.1837500000000034
MeanVar1,179.869,0.45004555475401503,0.1839999999999975
MeanVar1,180.053,0.45396910691622,0.1837500000000034
MeanVar1,180.23675,0.4557646771456567,0.1839999999999975
MeanVar1,180.42075,0.4543589489270619,0.18475000000000819
MeanVar1,180.6055,0.48168232366023234,0.18449999999998568
MeanVar1,180.79,0.46850479039171145,0.1845000000000141
MeanVar1,180.9745,0.4658421022658421,0.18524999999999636
MeanVar1,181.15975,0.4728931540351077,0.18475000000000819
MeanVar1,181.3445,0.47245899406033787,0.1839999999999975
MeanVar1,181.5285,0.4807082896632459,0.1842499999999916
MeanVar1,181.71275,0.47143653036694105,0.1842499999999916
MeanVar1,181.897,0.47416269275483447,0.18425000000002
MeanVar1,182.08125,0.4638374546712407,0.1842499999999916
MeanVar1,182.2655,0.4505590587250399,0.1842499999999916
MeanVar1,182.44975,0.4460997997239236,0.18425000000002
MeanVar1,182.63400000000001,0.44633364969835176,0.1837500000000034
MeanVar1,182.81775000000002,0.44566861203541985,0.1839999999999975
MeanVar1,183.00175000000002,0.44727792780303194,0.183749999999975
MeanVar1,183.1855,0.45974200909427765,0.1837500000000034
MeanVar1,183.36925,0.45234212451654365,0.1837500000000034
MeanVar1,183.553,0.4542013499385018,0.18425000000002
MeanVar1,183.73725000000002,0.46022881958806794,0.1839999999999975
MeanVar1,183.92125000000001,0.4613688015235272,0.1842499999999916
MeanVar1,184.1055,0.46441409669715294,0.18475000000000819
MeanVar1,184.29025000000001,0.47871362993224564,0.18524999999999636
MeanVar1,184.4755,0.4805596974414427,0.18524999999999636
MeanVar1,184.66075,0.47393031459713697,0.18449999999998568
MeanVar1,184.84525,0.4743383099530033,0.18425000000002
MeanVar1,185.0295,0.4709636910789479,0.1842499999999916
MeanVar1,185.21375,0.4672954663229053,0.1842499999999916
MeanVar1,185.398,0.4717601979172855,0.18425000000002
MeanVar1,185.58225000000002,0.461854699339144,0.1842499999999916
MeanVar1,185.7665,0.4464305098697483,0.1842499999999916
MeanVar1,185.95075,0.44665477935577846,0.1839999999999975
MeanVar1,186.13475,0.44641775283002183,0.1837500000000034
MeanVar1,186.3185,0.44769828364226205,0.1837500000000034
MeanVar1,186.50225,0.4517112315089479,0.1839999999999975
MeanVar1,186.68625,0.4716596509180414,0.1839999999999975
MeanVar1,186.87025,0.4609103448818287,0.1842499999999916
MeanVar1,187.0545,0.46355793998422473,0.18425000000002
MeanVar1,187.23875,0.4642598398404497,0.18474999999997976
MeanVar1,187.4235,0.46867362591268,0.18500000000000227
MeanVar1,187.6085,0.4720854167893386,0.18500000000000227
MeanVar1,187.7935,0.4860906678892459,0.18475000000000819
MeanVar1,187.97825,0.48306270569374854,0.1845000000000141
MeanVar1,188.16275000000002,0.4721731226725162,0.18474999999997976
MeanVar1,188.3475,0.4644717579107227,0.1839999999999975
MeanVar1,188.5315,0.46069519501535405,0.18425000000002
MeanVar1,188.71575,0.4547760947846341,0.1842499999999916
MeanVar1,188.9,0.45008020667875026,0.1842499999999916
MeanVar1,189.08425,0.4627939649990801,0.1839999999999975
MeanVar1,189.26825,0.4470673860479522,0.1837500000000034
MeanVar1,189.452,0.4481216809370002,0.1839999999999975
MeanVar1,189.636,0.4526415046202465,0.1839999999999975
MeanVar1,189.82,0.45635487329310387,0.18425000000002
MeanVar1,190.00425,0.4553090863246141,0.18449999999998568
MeanVar1,190.18875,0.4800207742260981,0.1839999999999975
MeanVar1,190.37275,0.468114799018034,0.18524999999999636
MeanVar1,190.558,0.46828972792395707,0.18500000000000227
MeanVar1,190.743,0.4731900853630972,0.18524999999999636
MeanVar1,190.92825,0.47546439495150644,0.18425000000002
MeanVar1,191.1125,0.47604922957355916,0.18449999999998568
MeanVar1,191.297,0.4821055854687937,0.18425000000002
MeanVar1,191.48125000000002,0.4660045901046237,0.18449999999998568
MeanVar1,191.66575,0.4538192345394242,0.1845000000000141
MeanVar1,191.85025000000002,0.4511625164770011,0.1842499999999916
MeanVar1,192.0345,0.44828953164922153,0.1837500000000034
MeanVar1,192.21825,0.4435210629836805,0.1842499999999916
MeanVar1,192.4025,0.4615199282629916,0.1837500000000034
MeanVar1,192.58625,0.45064780373699226,0.1839999999999975
MeanVar1,192.77025,0.45328166848092905,0.1839999999999975
MeanVar1,192.95425,0.4578851201577882,0.1839999999999975
MeanVar1,193.13825,0.4602728211908064,0.1842499999999916
MeanVar1,193.3225,0.4633435005658697,0.18500000000000227
MeanVar1,193.5075,0.4809291787837128,0.18525000000002478
MeanVar1,193.69275000000002,0.47846551844553764,0.18574999999998454
MeanVar1,193.8785,0.4747726701433923,0.18475000000000819
MeanVar1,194.06325,0.47495561557060506,0.18449999999998568
MeanVar1,194.24775,0.4723694484196296,0.18500000000000227
MeanVar1,194.43275,0.48054481524095466,0.1842499999999916
MeanVar1,194.617,0.4533283005668272,0.18475000000000819
MeanVar1,194.80175,0.4473832304153436,0.1839999999999975
MeanVar1,194.98575,0.4482549831916156,0.1839999999999975
MeanVar1,195.16975,0.45067249673656024,0.1839999999999975
MeanVar1,195.35375,0.47531875310137434,0.18475000000000819
MeanVar1,195.5385,0.5003217867818155,0.1839999999999975
MeanVar1,195.7225,0.4701984170573301,0.18500000000000227
MeanVar1,195.9075,0.4678372949002644,0.18500000000000227
MeanVar1,196.0925,0.4751688598179361,0.18500000000000227
MeanVar1,196.2775,0.47967777714514526,0.18475000000000819
MeanVar1,196.46225,0.48057235318232205,0.18474999999997976
MeanVar1,196.647,0.5035049567317393,0.1845000000000141
MeanVar1,196.8315,0.4703736376049553,0.18449999999998568
MeanVar1,197.016,0.471195161889702,0.18425000000002
MeanVar1,197.20025,0.4665162824540029,0.1842499999999916
MeanVar1,197.3845,0.46019232771478547,0.1842499999999916
MeanVar1,197.56875,0.45568594749476266,0.18425000000002
MeanVar1,197.75300000000001,0.4753862060376848,0.1837500000000034
MeanVar1,197.93675000000002,0.4641853647591763,0.1842499999999916
MeanVar1,198.121,0.4609136611332009,0.1839999999999975
MeanVar1,198.305,0.46639343473961214,0.18449999999998568
MeanVar1,198.4895,0.47154477436823394,0.1845000000000141
MeanVar1,198.674,0.47265848766441065,0.18475000000000819
MeanVar1,198.85875000000001,0.487581267460587,0.18625000000000114
MeanVar1,199.04500000000002,0.5002473035715853,0.18500000000000227
MeanVar1,199.23000000000002,0.46509341273540444,0.18449999999998568
MeanVar1,199.4145,0.45418416238133996,0.18475000000000819
MeanVar1,199.59925,0.46454121109013535,0.1842499999999916
MeanVar1,199.7835,0.4657065029493083,0.1842499999999916
MeanVar1,199.96775,0.46147209208240747,0.18425000000002
MeanVar1,200.15200000000002,0.4555589024162221,0.1839999999999975
MeanVar1,200.336,0.4457013217856221,0.1842499999999916
MeanVar1,200.52025,0.47530486907671987,0.1837500000000034
MeanVar1,200.704,0.45193242099404163,0.1839999999999975
MeanVar1,200.888,0.4509510531140687,0.18449999999998568
MeanVar1,201.0725,0.4589471229266657,0.18425000000002
MeanVar1,201.25675,0.4637574483457919,0.18474999999997976
MeanVar1,201.4415,0.4770557189504038,0.18575000000001296
MeanVar1,201.62725,0.49215085117732543,0.18549999999999045
MeanVar1,201.81275,0.4796485085246702,0.18425000000002
MeanVar1,201.997,0.469295772509885,0.18474999999997976
MeanVar1,202.18175,0.47137015530910364,0.18425000000002
MeanVar1,202.366,0.46696200839509827,0.1839999999999975
MeanVar1,202.55,0.4639429387362066,0.18449999999998568
MeanVar1,202.7345,0.47483087045856076,0.1845000000000141
MeanVar1,202.919,0.46420597804323527,0.1842499999999916
MeanVar1,203.10325,0.4565569770726659,0.1839999999999975
MeanVar1,203.28725,0.4580135245119978,0.1837500000000034
MeanVar1,203.471,0.4611195261246166,0.1839999999999975
MeanVar1,203.655,0.46289986760535096,0.1839999999999975
MeanVar1,203.839,0.4627431884491872,0.18475000000000819
MeanVar1,204.02375,0.49114127973022925,0.18475000000000819
MeanVar1,204.20850000000002,0.4757821349271618,0.18500000000000227
MeanVar1,204.39350000000002,0.4728685109378471,0.18574999999998454
MeanVar1,204.57925,0.4781505756744111,0.1845000000000141
MeanVar1,204.76375000000002,0.4780393089906678,0.18449999999998568
MeanVar1,204.94825,0.47570278833447843,0.18475000000000819
MeanVar1,205.133,0.4698456595726889,0.18475000000000819
MeanVar1,205.31775000000002,0.47169105737508216,0.18474999999997976
MeanVar1,205.5025,0.4540004441166543,0.18425000000002
MeanVar1,205.68675000000002,0.44141223525194084,0.1839999999999975
MeanVar1,205.87075000000002,0.43698782999323466,0.1842499999999916
MeanVar1,206.055,0.441790345658865,0.1839999999999975
MeanVar1,206.239,0.4482235666124843,0.1845000000000141
MeanVar1,206.42350000000002,0.4746321686832303,0.18474999999997976
MeanVar1,206.60825,0.4677639187287357,0.18575000000001296
MeanVar1,206.794,0.46092697278576245,0.18574999999998454
MeanVar1,206.97975,0.46759161177545683,0.1845000000000141
MeanVar1,207.16425,0.46943775513172464,0.18475000000000819
MeanVar1,207.34900000000002,0.4706968617234695,0.18449999999998568
MeanVar1,207.5335,0.4819493727707805,0.1845000000000141
MeanVar1,207.71800000000002,0.4721061490660349,0.18474999999997976
MeanVar1,207.90275,0.4504432772877782,0.18425000000002
MeanVar1,208.08700000000002,0.45171755412778486,0.1839999999999975
MeanVar1,208.27100000000002,0.4504783564159132,0.1839999999999975
MeanVar1,208.455,0.4554651906706966,0.1839999999999975
MeanVar1,208.639,0.4590908463814801,0.18524999999999636
MeanVar1,208.82425,0.49227096030321454,0.18524999999999636
MeanVar1,209.0095,0.4742398190194542,0.18625000000000114
MeanVar1,209.19575,0.47979720460144554,0.18549999999999045
MeanVar1,209.38125,0.482891241435038,0.18475000000000819
MeanVar1,209.566,0.4772752214619026,0.18475000000000819
MeanVar1,209.75075,0.46840714124984073,0.18474999999997976
MeanVar1,209.9355,0.4763165259933151,0.18475000000000819
MeanVar1,210.12025,0.46095305129665876,0.1842499999999916
MeanVar1,210.3045,0.4521855347203224,0.18425000000002
MeanVar1,210.48875,0.4574892076592336,0.18449999999998568
MeanVar1,210.67325,0.4646477140299444,0.18475000000000819
MeanVar1,210.858,0.4719515256334247,0.18549999999999045
MeanVar1,211.0435,0.4761627256882708,0.18675000000001774
MeanVar1,211.23025,0.5018893793489234,0.18500000000000227
MeanVar1,211.41525000000001,0.4880073110539177,0.18524999999999636
MeanVar1,211.6005,0.47283296191124313,0.18500000000000227
MeanVar1,211.7855,0.46068404666442764,0.18474999999997976
MeanVar1,211.97025,0.4572516165741587,0.1845000000000141
MeanVar1,212.15475,0.4554309799504499,0.1839999999999975
MeanVar1,212.33875,0.4673647838440319,0.18500000000000227
MeanVar1,212.52375,0.4933261128190867,0.18449999999998568
MeanVar1,212.70825,0.4739317765762169,0.18650000000002365
MeanVar1,212.89475000000002,0.4782850113801702,0.18649999999999523
MeanVar1,213.08125,0.48452734823971544,0.18524999999999636
MeanVar1,213.2665,0.48410045309094063,0.18500000000000227
MeanVar1,213.4515,0.47082129961596575,0.18500000000000227
MeanVar1,213.6365,0.4557045830329171,0.18500000000000227
MeanVar1,213.82150000000001,0.4738023936271239,0.1842499999999916
MeanVar1,214.00575,0.4597465294173099,0.18475000000000819
MeanVar1,214.19050000000001,0.4661427624012475,0.18474999999997976
MeanVar1,214.37525,0.472308124142059,0.18600000000000705
MeanVar1,214.56125,0.47927617943759676,0.1867499999999893
MeanVar1,214.748,0.4868684278226729,0.18550000000001887
MeanVar1,214.9335,0.4995591224004202,0.18524999999999636
MeanVar1,215.11875,0.4758166776827113,0.18524999999999636
MeanVar1,215.304,0.4565011330034074,0.18475000000000819
MeanVar1,215.48875,0.4532311805025576,0.18449999999998568
MeanVar1,215.67325,0.4607848733320083,0.1845000000000141
MeanVar1,215.85775,0.4681283616977005,0.18574999999998454
MeanVar1,216.0435,0.4754278817222025,0.1877500000000225
MeanVar1,216.23125000000002,0.4974352602132715,0.18524999999999636
MeanVar1,216.4165,0.49229056388736336,0.18599999999997863
MeanVar1,216.6025,0.4679144209750989,0.18525000000002478
MeanVar1,216.78775000000002,0.4563244725035453,0.18474999999997976
MeanVar1,216.9725,0.4570020986971284,0.1845000000000141
MeanVar1,217.157,0.46318676381959717,0.18474999999997976
MeanVar1,217.34175,0.47122601540079756,0.18650000000002365
MeanVar1,217.52825,0.5013494100733242,0.1872499999999775
MeanVar1,217.7155,0.493506930485063,0.18575000000001296
MeanVar1,217.90125,0.4810148442396238,0.18549999999999045
MeanVar1,218.08675,0.46431759593480276,0.18550000000001887
MeanVar1,218.27225,0.45909189738946266,0.18449999999998568
MeanVar1,218.45675,0.46108702945291874,0.18500000000000227
MeanVar1,218.64175,0.46793652570678357,0.18649999999999523
MeanVar1,218.82825,0.5000283126104803,0.18700000000001182
MeanVar1,219.01525,0.4899086911161711,0.18600000000000705
MeanVar1,219.20125000000002,0.4823243468951576,0.18574999999998454
MeanVar1,219.387,0.46746764573252586,0.18549999999999045
MeanVar1,219.5725,0.4574795165763159,0.18475000000000819
MeanVar1,219.75725,0.46184050505650837,0.18475000000000819
MeanVar1,219.942,0.487884800395017,0.18625000000000114
MeanVar1,220.12825,0.4908797695442323,0.18799999999998818
MeanVar1,220.31625,0.4865705596800053,0.18625000000000114
MeanVar1,220.5025,0.47559224753298285,0.18575000000001296
MeanVar1,220.68825,0.4631849085080858,0.18549999999999045
MeanVar1,220.87375,0.4605804849010373,0.18475000000000819
MeanVar1,221.0585,0.47331281030493566,0.18649999999999523
MeanVar1,221.245,0.5098056579766498,0.1877499999999941
MeanVar1,221.43275,0.5019546593113378,0.18649999999999523
MeanVar1,221.61925,0.4869089105822227,0.18600000000000705
MeanVar1,221.80525,0.4557447019735975,0.18549999999999045
MeanVar1,221.99075,0.44615018072605883,0.18500000000000227
MeanVar1,222.17575,0.4596921185504675,0.18625000000000114
MeanVar1,222.362,0.48796921373221225,0.1880000000000166
MeanVar1,222.55,0.46740873727537585,0.18625000000000114
MeanVar1,222.73625,0.45300744415006255,0.18599999999997863
MeanVar1,222.92225,0.453146993474451,0.18575000000001296
MeanVar1,223.108,0.47689704129492,0.18524999999999636
MeanVar1,223.29325,0.4582220890637506,0.18675000000001774
MeanVar1,223.48000000000002,0.45148919299004797,0.1875
MeanVar1,223.66750000000002,0.45488649121845026,0.18624999999997272
MeanVar1,223.85375,0.4470494844690718,0.18575000000001296
MeanVar1,224.0395,0.4482422893146488,0.18575000000001296
MeanVar1,224.22525000000002,0.4405522361457469,0.18574999999998454
MeanVar1,224.411,0.439543552157974,0.18700000000001182
MeanVar1,224.598,0.44704768465176153,0.1872499999999775
MeanVar1,224.78525,0.45302800865781045,0.18625000000000114
MeanVar1,224.9715,0.4460928608992669,0.18625000000000114
MeanVar1,225.15775,0.4505774342560568,0.18500000000000227
MeanVar1,225.34275,0.43966412443266406,0.18600000000000705
